'Trial'	'Answer'	'Accuracy'	'reactionTime'	'Time'	'EventName'
8	NaN	NaN	NaN	265.881855000000	'FixationCrossEnd'
8	'left'	1	1.25959610000000	267.166757300000	'8.Rd.jpg_Answer'
9	NaN	NaN	NaN	267.183489400000	'FixationCrossStart'
9	NaN	NaN	NaN	267.984097400000	'FixationCrossEnd'
9	'right'	1	0.621187500000000	268.635104300000	'9.L3g.jpg_Answer'
10	NaN	NaN	NaN	268.651793000000	'FixationCrossStart'
10	NaN	NaN	NaN	269.452324800000	'FixationCrossEnd'
10	'left'	1	0.832840300000000	270.320353500000	'10.Ri.jpg_Answer'
11	NaN	NaN	NaN	270.337046600000	'FixationCrossStart'
11	NaN	NaN	NaN	271.137613600000	'FixationCrossEnd'
11	'right'	1	0.683359400000000	271.855476200000	'11.L3h.jpg_Answer'
12	NaN	NaN	NaN	271.872166700000	'FixationCrossStart'
12	NaN	NaN	NaN	272.672688200000	'FixationCrossEnd'
12	'right'	1	0.548248600000000	273.240479400000	'12.L7a.jpg_Answer'
13	NaN	NaN	NaN	273.257109700000	'FixationCrossStart'
13	NaN	NaN	NaN	274.057649200000	'FixationCrossEnd'
13	'left'	1	1.13944270000000	275.226035500000	'13.Rj.jpg_Answer'
14	NaN	NaN	NaN	275.242745600000	'FixationCrossStart'
14	NaN	NaN	NaN	276.043378100000	'FixationCrossEnd'
14	'right'	1	0.465768200000000	276.544201100000	'14.L5e.jpg_Answer'
15	NaN	NaN	NaN	276.560900800000	'FixationCrossStart'
15	NaN	NaN	NaN	277.361420100000	'FixationCrossEnd'
15	'left'	1	0.795782900000000	278.179691700000	'15.Ral.jpg_Answer'
16	NaN	NaN	NaN	278.196342800000	'FixationCrossStart'
16	NaN	NaN	NaN	278.996953500000	'FixationCrossEnd'
16	'left'	1	1.15244340000000	280.181734300000	'16.Rab.jpg_Answer'
17	NaN	NaN	NaN	280.198504800000	'FixationCrossStart'
17	NaN	NaN	NaN	280.999087600000	'FixationCrossEnd'
17	'left'	1	0.829933500000000	281.850341300000	'17.Ran.jpg_Answer'
18	NaN	NaN	NaN	281.867015900000	'FixationCrossStart'
18	NaN	NaN	NaN	282.667551600000	'FixationCrossEnd'
18	'right'	1	0.761554200000000	283.452162900000	'18.L2f.jpg_Answer'
19	NaN	NaN	NaN	283.468836600000	'FixationCrossStart'
19	NaN	NaN	NaN	284.269373100000	'FixationCrossEnd'
19	'left'	1	1.06348840000000	285.354398100000	'19.Raa.jpg_Answer'
20	NaN	NaN	NaN	285.371230800000	'FixationCrossStart'
20	NaN	NaN	NaN	286.171853900000	'FixationCrossEnd'
20	'right'	1	0.705145300000000	286.906185900000	'20.L3j.jpg_Answer'
21	NaN	NaN	NaN	286.922848000000	'FixationCrossStart'
21	NaN	NaN	NaN	287.723416200000	'FixationCrossEnd'
21	'right'	1	0.657522700000000	288.407883300000	'21.L3j.jpg_Answer'
22	NaN	NaN	NaN	288.424606600000	'FixationCrossStart'
22	NaN	NaN	NaN	289.225138600000	'FixationCrossEnd'
22	'left'	1	2.42780650000000	291.678308700000	'22.Ra.jpg_Answer'
23	NaN	NaN	NaN	291.695003800000	'FixationCrossStart'
23	NaN	NaN	NaN	292.495574900000	'FixationCrossEnd'
23	'right'	1	0.597502300000000	293.113289000000	'23.L3f.jpg_Answer'
24	NaN	NaN	NaN	293.129992500000	'FixationCrossStart'
24	NaN	NaN	NaN	293.930300600000	'FixationCrossEnd'
24	'left'	1	2.02670150000000	295.983264400000	'24.Rac.jpg_Answer'
