Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.57712781199267,0.975491106988489,B,right,0.02788563905996335,97.54911069884889,0,0,0,0,,,,,19.250211699982174,20.467832900001667,20.467832900001667,23.71995609998703,23.71995609998703,26.253803699975833,26.253803699975833,38.80651530006435,38.80651530006435,None,right,1,1.2788341999985278,43.00791799998842,None,42.907906000036746,None,44.310439600027166,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.4869442439558,0.949022219665164,B,right,0.027434721219779,94.9022219665164,0,1,1,1,,,,,,,,,,,,,,,right,1,0.9540043999440968,45.50885780004319,None,45.40874059998896,None,46.492386500001885,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.15639889943508,0.999627193651374,A,left,0.030781994497175398,99.9627193651374,0,2,2,2,,,,,,,,,,,,,,,left,1,1.1061582000693306,47.676466200035065,None,47.5762614000123,None,48.809745399979874,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.09936893844483,0.980818366785522,A,left,0.03049684469222415,98.08183667855221,0,3,3,3,,,,,,,,,,,,,,,left,1,1.5010744000319391,49.993430600035936,None,49.89337509998586,None,51.52712690003682,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.46642350449983,0.933260801891464,B,right,0.02733211752249915,93.3260801891464,0,4,4,4,,,,,,,,,,,,,,,left,0,2.2399154999293387,52.71119219996035,None,52.610709900036454,None,54.98167000000831,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.95986429271874,0.931750385432081,A,left,0.029799321463593702,93.1750385432081,0,5,5,5,,,,,,,,,,,,,,,right,0,1.380152800003998,56.1792513000546,None,56.07895780005492,None,57.579178099986166,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.68008130248585,1.00694046498891,B,right,0.02840040651242925,100.694046498891,0,6,6,6,,,,,,,,,,,,,,,left,0,1.9166775000048801,58.76266820007004,None,58.66269879997708,None,60.69692580006085,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.17098445818817,1.00464973817736,A,left,0.030854922290940848,100.46497381773601,0,7,7,7,,,,,,,,,,,,,,,left,1,1.2776989000849426,61.88118939998094,None,61.78056270000525,None,63.18080950004514,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.10237425862371,0.982222335711463,A,left,0.03051187129311855,98.2222335711463,0,8,8,8,,,,,,,,,,,,,,,left,1,0.7303753000451252,64.36497560003772,None,64.26455560000613,None,65.11470040003769,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.72519788353857,1.01675335479357,B,right,0.02862598941769285,101.67533547935702,0,9,9,9,,,,,,,,,,,,,,,right,1,0.9890609999420121,66.29816420003772,None,66.19806349999271,None,67.3152544000186,None,,,,,,,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99916650005616,None,space,5.907966900034808,69.49909960001241,None,,,,,,,,,,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.21194122300333,,A,left,0.03105970611501665,101.528501677116,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,75.55159240006469,None,right,0,2.315649600001052,75.6515848999843,None,77.98797220003325,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.04334302098826,,A,left,0.0302167151049413,95.6539827293183,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,79.085887299967,None,right,0,1.7163688000291586,79.18635640002321,None,80.91968190006446,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.9906950428282,,A,left,0.029953475214141,94.00089318896,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,82.00388950004708,None,left,1,2.3341930999886245,82.10458270006347,None,84.47154749999754,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.02207122782707,,A,left,0.030110356139135347,95.682789783074,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,85.55466590006836,None,left,1,1.2323229999747127,85.65476369997486,None,86.90501270000823,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.07983948810809,,A,left,0.030399197440540447,98.0755686390411,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,87.98877220007125,None,left,1,0.9026231999741867,88.08872080000583,None,89.02235750004184,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.51052271049926,,B,right,0.027552613552496302,95.5328899732643,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,90.10627820005175,None,right,1,0.8813719999743626,90.2060881999787,None,91.10637409996707,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.65137468770413,,B,right,0.02825687343852065,99.4663061536582,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,92.19010610005353,None,left,0,0.8690868000267074,92.29008519998752,None,93.19488520000596,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.94310018070038,,A,left,0.0297155009035019,92.6453998597416,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,94.29041859996505,None,left,1,1.5364405999425799,94.39023340004496,None,95.9585541000124,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.00360493578549,,A,left,0.03001802467892745,94.9375134801581,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,97.04109499999322,None,left,1,0.7933507999405265,97.14102580002509,None,97.95830579998437,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.14667610169161,,A,left,0.03073338050845805,99.5358775829245,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,99.04169950005598,None,left,1,1.0892823000904173,99.14198259997647,None,100.25869909999892,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.56095458518136,,B,right,0.0278047729259068,96.6902126168393,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,101.34343730006367,None,right,1,0.8518844000063837,101.44310490007047,None,102.32647720002569,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.05718489736087,,A,left,0.030285924486804353,96.1001956301474,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,103.41003030003048,None,left,1,0.9203563000774011,103.5103369000135,None,104.4605497000739,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.59088621244235,,B,right,0.02795443106221175,97.5914111064503,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,105.54443580005318,None,right,1,1.2346841000253335,105.64446700003464,None,106.91142390004825,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.03435540327689,,A,left,0.03017177701638445,95.20782877313519,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,107.99508929997683,None,left,1,1.055345300002955,108.09505930007435,None,109.17870429996401,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
