Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.82965555515823,121.362896245264,E,left,0.02914827777579115,29,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.59348880000016,None,right,0,0.5301544999999805,161.69271279999998,None,162.24228489999996,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.04573357235965,120.789364395402,E,left,0.030228667861798248,30,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.32679340000004,None,left,1,0.8517420999999104,163.42691590000004,None,164.31058120000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.92769951728615,125.272196114664,E,left,0.02963849758643075,31,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.39388830000007,None,left,1,1.089129400000047,165.49425220000012,None,166.6113795000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.19147311049652,124.003168840549,E,left,0.0309573655524826,32,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.69492030000015,None,left,1,1.219842299999982,167.7947557,None,169.0455581000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.73875841743782,122.809304341189,E,left,0.0286937920871891,33,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.12954230000014,None,left,1,0.6975228999999672,170.22910980000006,None,170.9458552000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.72907568575406,129.000322287173,E,left,0.0286453784287703,34,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.02954290000002,None,left,1,0.6451468000000204,172.12949820000017,None,172.79636230000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.7190236530122,123.237058412498,F,right,0.033595118265061,35,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.87998140000013,None,left,0,1.9708834999998999,173.98016759999996,None,175.98077540000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.69623359879928,121.338799557726,F,right,0.0334811679939964,36,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.06441710000013,None,right,1,0.6101567000000614,177.16448000000014,None,177.79795880000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.03435382452649,121.214992388902,F,right,0.03517176912263245,37,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.88172600000007,None,right,1,0.43336409999983516,178.9816456000001,None,179.43199909999998,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.01504039044082,122.141261329445,E,left,0.0300752019522041,38,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.51548309999998,None,right,0,0.6311663999999837,180.61557850000008,None,181.2663814,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
